vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-018727,P-018727,Toyota,Yaris,2020,7322,62.5,0.37,6.9,0.1,0.268
V-018728,P-018728,Dacia,Duster,2018,2000,68.1,0.385,1.3,1.2,0.668
V-018729,P-018729,Toyota,Corolla,2020,15481,79.3,0.197,6.4,1.3,0.45
V-018732,P-018732,Toyota,RAV4,2006,5187,75.5,0.348,5.8,6.1,0.294
V-018734,P-018734,Toyota,RAV4,2005,3257,62.7,0.415,2.5,4.8,0.345
V-018737,P-018737,Dacia,Duster,2021,20211,72.2,0.45,6.1,4.8,0.374
V-018741,P-018741,Skoda,Octavia,2017,21155,61.7,0.296,6.5,0.9,0.489
V-018744,P-018744,Dacia,Logan,2011,12417,79.8,0.373,8.6,1.8,0.366
V-018755,P-018755,Toyota,Corolla,2011,14398,86.5,0.138,5.8,0.6,0.093
V-018756,P-018756,Volkswagen,Golf,2006,12995,60.5,0.215,3.8,1.5,0.338
V-018762,P-018762,Skoda,Superb,2007,5688,56.2,0.492,0.7,6.8,0.119
V-018763,P-018763,Dacia,Sandero,2016,12414,72.7,0.127,3.0,1.0,0.3
V-018764,P-018764,Volkswagen,Passat,2016,7040,80.9,0.311,11.4,0.4,0.256
V-018765,P-018765,Volkswagen,Golf,2018,11464,61.9,0.007,10.7,4.6,0.194
V-018768,P-018768,Volkswagen,Golf,2017,2000,62.6,0.3,0.8,0.7,0.17
V-018769,P-018769,Skoda,Superb,2015,11609,84.7,0.262,15.8,2.0,0.088
V-018772,P-018772,Toyota,Corolla,2010,6209,54.5,0.153,0.3,4.4,0.369
V-018776,P-018776,Toyota,Yaris,2022,7758,67.8,0.184,1.2,0.7,0.267
V-018777,P-018777,Toyota,Corolla,2019,12920,63.6,0.418,3.6,3.3,0.387
V-018778,P-018778,Renault,Megane,2020,6368,60.0,0.239,3.8,1.4,0.485
V-018779,P-018779,Dacia,Duster,2017,3382,64.5,0.246,3.3,0.8,0.136
V-018780,P-018780,Renault,Captur,2018,9167,62.9,0.728,0.4,3.5,0.207
V-018782,P-018782,Dacia,Sandero,2006,11399,79.3,0.443,3.3,2.2,0.32
V-018784,P-018784,Volkswagen,Golf,2007,14938,55.5,0.169,3.9,2.2,0.029
V-018785,P-018785,Renault,Captur,2008,7496,69.2,0.377,4.5,1.2,0.052
V-018786,P-018786,Dacia,Sandero,2021,9172,41.1,0.287,4.1,8.3,0.138
V-018787,P-018787,Volkswagen,Polo,2010,17972,74.5,0.262,2.8,1.9,0.522
V-018788,P-018788,Skoda,Fabia,2021,9800,96.4,0.176,2.9,6.9,0.336
V-018789,P-018789,Dacia,Logan,2020,5657,82.5,0.594,2.7,3.6,0.434
V-018791,P-018791,Dacia,Sandero,2011,19435,77.9,0.437,2.5,5.3,0.319
V-018792,P-018792,Renault,Captur,2020,15300,59.4,0.258,16.3,2.9,0.406
V-018793,P-018793,Volkswagen,Polo,2009,2000,67.5,0.144,7.9,0.3,0.481
V-018794,P-018794,Skoda,Superb,2022,13736,64.4,0.165,13.5,5.1,0.352
V-018795,P-018795,Skoda,Fabia,2019,17134,71.6,0.477,5.5,1.4,0.189
V-018796,P-018796,Toyota,Corolla,2011,15080,74.9,0.465,3.0,1.1,0.127
V-018797,P-018797,Volkswagen,Passat,2017,8416,66.1,0.339,4.8,1.5,0.243
V-018798,P-018798,Toyota,Yaris,2012,8968,62.6,0.631,8.2,1.9,0.172
V-018799,P-018799,Toyota,Corolla,2017,11527,90.0,0.039,4.8,1.6,0.625
V-018800,P-018800,Volkswagen,Polo,2006,14848,74.9,0.109,0.2,1.3,0.207
V-018801,P-018801,Dacia,Logan,2007,12533,67.9,0.64,3.4,1.0,0.085
V-018803,P-018803,Dacia,Sandero,2021,17650,51.0,0.079,4.9,0.2,0.115
V-018805,P-018805,Skoda,Octavia,2020,17660,75.8,0.333,4.6,9.4,0.297
V-018807,P-018807,Skoda,Superb,2015,11758,76.8,0.259,6.2,1.9,0.231
V-018809,P-018809,Skoda,Fabia,2012,12162,69.4,0.072,7.3,3.0,0.322
V-018810,P-018810,Renault,Captur,2016,8909,60.5,0.549,1.5,0.3,0.308
V-018811,P-018811,Skoda,Fabia,2019,11512,74.9,0.089,15.1,4.0,0.471
V-018815,P-018815,Volkswagen,Polo,2018,18352,61.9,0.187,4.7,0.2,0.368
V-018819,P-018819,Volkswagen,Passat,2015,4745,42.5,0.169,2.5,3.2,0.233
V-018822,P-018822,Skoda,Superb,2006,6626,63.6,0.42,5.7,1.5,0.301
V-018825,P-018825,Skoda,Superb,2024,15853,60.3,0.326,3.5,4.2,0.101
V-018828,P-018828,Dacia,Logan,2021,10736,69.2,0.148,3.2,0.7,0.22
V-018829,P-018829,Dacia,Duster,2012,9743,86.6,0.415,1.9,4.2,0.553
V-018832,P-018832,Dacia,Logan,2021,18780,63.7,0.228,2.1,0.5,0.051
V-018839,P-018839,Dacia,Logan,2014,12959,75.1,0.467,2.5,0.2,0.245
V-018842,P-018842,Renault,Megane,2013,21826,54.5,0.333,4.1,4.6,0.416
V-018845,P-018845,Renault,Captur,2014,24871,76.6,0.119,1.7,0.3,0.129
V-018847,P-018847,Dacia,Sandero,2019,6239,50.9,0.036,7.8,0.9,0.327
V-018848,P-018848,Volkswagen,Polo,2021,14504,55.9,0.372,7.7,6.0,0.297
V-018851,P-018851,Toyota,Corolla,2022,19717,73.4,0.278,1.6,2.3,0.249
V-018853,P-018853,Skoda,Superb,2015,16073,82.5,0.119,6.5,1.8,0.17
V-018855,P-018855,Volkswagen,Passat,2009,21268,71.7,0.227,3.9,1.4,0.103
V-018867,P-018867,Toyota,RAV4,2021,10236,64.2,0.27,3.7,1.3,0.159
V-018869,P-018869,Dacia,Sandero,2018,5311,66.1,0.43,0.6,0.7,0.151
V-018872,P-018872,Skoda,Octavia,2023,21772,45.0,0.173,11.4,0.8,0.175
V-018873,P-018873,Toyota,RAV4,2005,2000,67.7,0.591,1.8,2.4,0.284
V-018876,P-018876,Skoda,Fabia,2020,4758,70.5,0.269,3.0,1.0,0.296
V-018879,P-018879,Dacia,Sandero,2008,17631,73.6,0.15,1.8,4.0,0.452
V-018880,P-018880,Skoda,Fabia,2010,12608,72.8,0.507,6.4,0.5,0.151
V-018882,P-018882,Volkswagen,Polo,2008,6309,80.9,0.164,5.9,2.7,0.125
V-018885,P-018885,Toyota,Corolla,2010,12899,75.4,0.185,1.9,1.3,0.122
V-018886,P-018886,Volkswagen,Passat,2007,11767,74.3,0.13,5.3,1.8,0.358
V-018889,P-018889,Renault,Megane,2016,6259,70.9,0.377,5.5,0.1,0.34
V-018892,P-018892,Toyota,Yaris,2007,22736,87.6,0.358,2.1,2.0,0.47
V-018893,P-018893,Toyota,RAV4,2023,4979,69.3,0.393,2.7,0.4,0.194
V-018895,P-018895,Toyota,RAV4,2020,11146,89.2,0.174,6.1,5.9,0.08
V-018899,P-018899,Volkswagen,Golf,2006,15568,85.0,0.318,5.7,1.0,0.328
V-018900,P-018900,Dacia,Logan,2015,15682,61.7,0.078,1.6,1.6,0.514
V-018901,P-018901,Renault,Clio,2009,16867,53.6,0.277,5.2,2.4,0.14
V-018902,P-018902,Skoda,Superb,2017,6810,82.8,0.436,2.9,2.4,0.379
V-018904,P-018904,Renault,Clio,2020,11512,60.3,0.176,2.8,0.2,0.526
V-018906,P-018906,Toyota,Corolla,2005,5731,77.0,0.325,1.1,2.6,0.295
V-018909,P-018909,Toyota,Yaris,2015,15466,66.3,0.226,0.7,2.6,0.389
V-018910,P-018910,Toyota,Corolla,2012,11810,75.8,0.211,7.5,3.0,0.089
V-018911,P-018911,Dacia,Sandero,2023,19554,69.0,0.366,3.1,2.6,0.349
V-018913,P-018913,Dacia,Duster,2011,14211,48.8,0.171,6.1,2.8,0.177
V-018914,P-018914,Skoda,Octavia,2019,7405,48.7,0.057,0.8,0.7,0.133
V-018916,P-018916,Skoda,Fabia,2024,13580,81.3,0.059,2.3,2.4,0.11
V-018919,P-018919,Volkswagen,Passat,2005,6574,71.5,0.068,0.5,0.8,0.39
V-018920,P-018920,Dacia,Logan,2017,2000,73.1,0.519,6.5,2.3,0.578
V-018921,P-018921,Toyota,Corolla,2023,9272,70.2,0.168,1.6,1.3,0.065
V-018925,P-018925,Dacia,Logan,2009,3910,93.5,0.368,4.7,3.1,0.355
V-018927,P-018927,Renault,Clio,2005,20033,90.9,0.455,2.6,1.0,0.111
V-018930,P-018930,Dacia,Sandero,2017,13464,69.1,0.528,11.4,1.7,0.204
V-018931,P-018931,Renault,Megane,2023,12655,72.0,0.514,1.2,3.8,0.349
V-018933,P-018933,Skoda,Superb,2005,5831,61.1,0.426,7.5,5.7,0.517
V-018936,P-018936,Volkswagen,Polo,2013,25913,76.9,0.14,8.0,0.4,0.302
V-018937,P-018937,Renault,Captur,2006,17357,63.7,0.357,6.0,0.2,0.368
V-018940,P-018940,Skoda,Superb,2024,2000,75.5,0.406,6.1,0.5,0.341
V-018941,P-018941,Skoda,Fabia,2012,17244,93.8,0.459,3.3,0.8,0.287
V-018943,P-018943,Dacia,Logan,2005,3936,79.7,0.151,4.1,0.5,0.056
V-018944,P-018944,Dacia,Duster,2009,16034,65.5,0.083,0.5,0.5,0.186
V-018945,P-018945,Volkswagen,Passat,2008,2000,84.9,0.173,0.9,1.5,0.341
V-018949,P-018949,Dacia,Sandero,2011,14111,58.2,0.761,0.5,4.8,0.493
V-018959,P-018959,Renault,Clio,2012,6913,71.7,0.22,9.9,0.9,0.204
V-018961,P-018961,Skoda,Fabia,2010,11950,74.4,0.499,4.2,1.9,0.129
V-018964,P-018964,Toyota,Corolla,2020,11987,73.6,0.363,8.4,2.2,0.119
V-018965,P-018965,Toyota,Yaris,2017,13708,57.4,0.521,4.3,0.5,0.322
V-018966,P-018966,Skoda,Fabia,2005,14206,70.8,0.034,2.6,3.6,0.437
V-018968,P-018968,Renault,Clio,2006,14632,83.4,0.477,1.8,7.0,0.319
V-018969,P-018969,Skoda,Octavia,2006,11838,63.4,0.397,13.3,0.4,0.4
V-018970,P-018970,Toyota,Corolla,2021,10349,69.0,0.137,3.7,2.1,0.214
V-018971,P-018971,Renault,Megane,2015,10959,78.0,0.403,5.8,6.7,0.124
V-018973,P-018973,Toyota,RAV4,2017,17977,55.6,0.071,0.7,5.4,0.287
V-018976,P-018976,Volkswagen,Golf,2024,20618,73.1,0.201,3.0,0.5,0.329
V-018979,P-018979,Dacia,Duster,2009,2000,50.9,0.006,6.7,0.7,0.343
V-018980,P-018980,Renault,Megane,2019,13053,66.5,0.642,16.3,1.1,0.197
V-018981,P-018981,Volkswagen,Polo,2017,11927,67.9,0.243,1.2,3.4,0.189
V-018983,P-018983,Renault,Captur,2011,4593,75.4,0.608,8.9,2.4,0.509
V-018986,P-018986,Renault,Megane,2022,4409,91.4,0.129,1.5,1.5,0.299
V-018989,P-018989,Renault,Megane,2007,15748,73.5,0.219,1.7,0.8,0.268
V-018990,P-018990,Volkswagen,Polo,2023,20735,72.4,0.187,4.6,2.5,0.365
V-018991,P-018991,Toyota,RAV4,2006,2138,65.7,0.222,1.6,1.3,0.111
V-018993,P-018993,Volkswagen,Passat,2009,2000,78.3,0.109,2.3,1.4,0.17
V-018994,P-018994,Skoda,Fabia,2008,8431,65.8,0.504,3.1,0.4,0.256
V-018996,P-018996,Skoda,Superb,2011,15337,80.0,0.321,1.9,3.8,0.073
V-019003,P-019003,Volkswagen,Golf,2015,11608,66.6,0.083,1.5,1.0,0.538
V-019004,P-019004,Skoda,Fabia,2007,8525,56.6,0.346,4.3,0.5,0.449
V-019006,P-019006,Dacia,Logan,2007,2827,76.9,0.696,4.8,2.6,0.168
V-019008,P-019008,Renault,Clio,2013,12073,63.9,0.284,3.6,1.2,0.411
V-019009,P-019009,Renault,Captur,2006,10638,33.0,0.38,9.7,1.2,0.496
V-019010,P-019010,Toyota,Corolla,2012,2443,61.6,0.412,3.2,0.2,0.364
V-019012,P-019012,Toyota,Yaris,2012,2658,63.1,0.066,3.9,1.3,0.055
V-019013,P-019013,Dacia,Logan,2013,10261,53.2,0.197,3.7,3.3,0.365
V-019015,P-019015,Toyota,Corolla,2020,13796,58.4,0.105,4.6,4.3,0.184
V-019017,P-019017,Volkswagen,Polo,2023,13407,85.4,0.378,4.6,1.5,0.12
V-019018,P-019018,Skoda,Octavia,2014,4856,64.1,0.28,3.7,5.8,0.322
V-019022,P-019022,Renault,Megane,2012,22786,80.6,0.272,0.4,0.3,0.37
V-019027,P-019027,Volkswagen,Polo,2024,14615,58.9,0.382,7.2,5.2,0.343
V-019028,P-019028,Skoda,Octavia,2022,19982,57.3,0.196,3.2,0.2,0.122
V-019031,P-019031,Toyota,RAV4,2020,6569,83.6,0.207,4.8,1.8,0.256
V-019033,P-019033,Renault,Megane,2009,4969,65.6,0.516,4.8,0.4,0.176
V-019036,P-019036,Renault,Captur,2024,2193,49.3,0.061,10.6,0.9,0.462
V-019037,P-019037,Renault,Megane,2017,25073,70.2,0.235,7.3,2.1,0.063
V-019038,P-019038,Dacia,Logan,2010,6075,69.4,0.369,2.9,3.0,0.219
V-019039,P-019039,Toyota,RAV4,2011,7937,78.5,0.176,1.5,2.5,0.471
V-019040,P-019040,Volkswagen,Passat,2017,9171,81.7,0.299,4.5,2.6,0.136
V-019042,P-019042,Toyota,Corolla,2023,8506,48.8,0.078,18.6,0.1,0.344
V-019045,P-019045,Skoda,Superb,2021,5225,69.5,0.406,3.5,4.2,0.352
V-019047,P-019047,Toyota,RAV4,2014,5588,77.4,0.35,3.6,0.4,0.239
V-019051,P-019051,Dacia,Sandero,2019,14212,68.9,0.518,1.1,0.3,0.54
V-019054,P-019054,Skoda,Octavia,2018,24874,60.5,0.655,5.4,0.5,0.523
V-019056,P-019056,Skoda,Superb,2013,13680,47.8,0.286,0.9,1.9,0.034
V-019057,P-019057,Volkswagen,Polo,2019,15490,78.3,0.208,9.4,1.6,0.129
V-019058,P-019058,Volkswagen,Golf,2011,9309,77.8,0.665,4.2,2.6,0.175
V-019062,P-019062,Renault,Captur,2014,17750,60.8,0.074,1.2,0.6,0.262
V-019064,P-019064,Dacia,Logan,2013,20051,76.8,0.235,8.8,1.4,0.054
V-019066,P-019066,Renault,Megane,2008,16746,55.1,0.453,0.7,1.0,0.306
V-019067,P-019067,Toyota,Corolla,2014,9656,70.8,0.264,6.3,4.3,0.111
V-019069,P-019069,Volkswagen,Passat,2011,3166,76.0,0.054,2.0,3.1,0.173
V-019071,P-019071,Dacia,Duster,2024,2000,73.1,0.406,6.4,1.9,0.079
V-019072,P-019072,Toyota,RAV4,2011,7342,59.2,0.477,5.9,2.4,0.269
V-019074,P-019074,Skoda,Fabia,2024,15097,87.3,0.17,4.4,1.1,0.417
V-019076,P-019076,Skoda,Fabia,2015,2503,63.5,0.467,4.9,2.2,0.249
V-019078,P-019078,Dacia,Sandero,2019,13771,86.3,0.11,2.8,0.3,0.461
V-019079,P-019079,Dacia,Logan,2015,6749,70.0,0.309,2.3,0.4,0.047
V-019081,P-019081,Dacia,Sandero,2016,11397,72.5,0.339,6.9,0.5,0.38
V-019083,P-019083,Renault,Megane,2019,12778,41.7,0.05,1.0,0.4,0.153
V-019084,P-019084,Skoda,Octavia,2006,11679,83.1,0.668,1.3,3.8,0.269
V-019088,P-019088,Renault,Megane,2022,8314,80.2,0.067,6.4,0.8,0.225
V-019091,P-019091,Renault,Captur,2018,18293,56.2,0.216,0.7,2.2,0.432
V-019093,P-019093,Volkswagen,Golf,2024,23602,78.3,0.221,3.3,1.5,0.147
V-019094,P-019094,Renault,Captur,2017,16317,64.4,0.263,2.8,1.7,0.538
V-019096,P-019096,Skoda,Superb,2024,17226,74.0,0.613,3.5,2.2,0.071
V-019097,P-019097,Volkswagen,Passat,2007,11417,64.1,0.29,5.0,1.3,0.278
V-019098,P-019098,Renault,Megane,2011,7620,79.5,0.422,3.1,7.0,0.241
V-019102,P-019102,Dacia,Sandero,2013,2000,78.6,0.094,3.9,1.8,0.535
V-019105,P-019105,Skoda,Fabia,2017,14433,58.8,0.168,5.7,3.1,0.382
V-019107,P-019107,Dacia,Sandero,2020,16576,70.9,0.039,2.5,3.3,0.299
V-019108,P-019108,Toyota,Yaris,2023,2293,68.0,0.135,1.6,2.5,0.094
V-019110,P-019110,Skoda,Octavia,2019,8457,59.2,0.376,8.3,0.5,0.128
V-019111,P-019111,Renault,Captur,2015,8136,66.3,0.32,2.6,2.4,0.334
V-019112,P-019112,Renault,Clio,2009,11871,55.3,0.307,2.9,1.9,0.497
V-019115,P-019115,Dacia,Duster,2024,15130,69.6,0.254,3.1,0.6,0.248
V-019117,P-019117,Skoda,Octavia,2022,23871,42.3,0.023,10.1,0.3,0.346
V-019118,P-019118,Renault,Megane,2007,16332,70.8,0.161,4.1,5.1,0.15
V-019119,P-019119,Dacia,Sandero,2012,2000,60.2,0.168,2.9,2.4,0.357
V-019121,P-019121,Renault,Captur,2013,8545,73.6,0.328,4.2,0.6,0.167
V-019126,P-019126,Volkswagen,Polo,2005,17583,68.8,0.182,1.2,0.3,0.267
V-019128,P-019128,Volkswagen,Passat,2008,5825,64.4,0.351,4.8,0.3,0.495
V-019129,P-019129,Skoda,Superb,2024,17056,71.4,0.129,7.6,0.3,0.169
V-019130,P-019130,Volkswagen,Polo,2007,14131,75.8,0.116,13.2,0.7,0.433
V-019132,P-019132,Volkswagen,Passat,2021,9822,60.2,0.191,9.1,3.0,0.466
V-019133,P-019133,Dacia,Sandero,2010,8844,79.0,0.412,4.6,1.6,0.284
V-019135,P-019135,Renault,Megane,2008,5892,83.9,0.317,1.8,5.6,0.139
V-019139,P-019139,Renault,Captur,2019,2000,75.3,0.215,5.7,0.8,0.308
V-019142,P-019142,Skoda,Fabia,2020,23061,76.9,0.17,4.0,0.2,0.525
V-019145,P-019145,Skoda,Superb,2009,12819,87.3,0.38,4.9,1.7,0.27
V-019147,P-019147,Renault,Captur,2008,3349,79.6,0.054,15.8,0.0,0.141
V-019148,P-019148,Renault,Clio,2014,9331,67.3,0.409,0.3,0.8,0.386
V-019151,P-019151,Volkswagen,Polo,2014,7714,57.2,0.338,1.6,4.7,0.201
V-019153,P-019153,Dacia,Sandero,2006,6283,96.0,0.4,4.2,3.6,0.524
V-019154,P-019154,Dacia,Sandero,2014,16708,91.1,0.155,9.5,0.9,0.142
V-019155,P-019155,Dacia,Duster,2013,14305,71.5,0.376,5.6,2.9,0.263
V-019156,P-019156,Dacia,Duster,2015,6367,72.3,0.149,13.5,3.1,0.439
V-019159,P-019159,Dacia,Sandero,2011,5496,41.6,0.4,12.3,3.0,0.088
V-019162,P-019162,Skoda,Octavia,2015,5307,70.0,0.41,6.1,3.9,0.173
V-019163,P-019163,Volkswagen,Passat,2024,10922,56.9,0.518,1.6,2.3,0.16
V-019165,P-019165,Volkswagen,Golf,2006,12501,93.7,0.136,3.8,2.5,0.458
V-019166,P-019166,Volkswagen,Polo,2018,26222,62.2,0.195,3.8,1.8,0.131
V-019168,P-019168,Volkswagen,Passat,2021,9654,55.1,0.644,4.5,4.2,0.226
V-019171,P-019171,Volkswagen,Passat,2009,3077,72.8,0.328,4.8,1.1,0.236
V-019173,P-019173,Dacia,Duster,2007,18567,81.9,0.297,5.9,0.8,0.275
V-019176,P-019176,Volkswagen,Golf,2023,8432,72.1,0.112,0.3,3.0,0.443
V-019184,P-019184,Skoda,Octavia,2019,15377,72.5,0.34,0.9,4.9,0.112
V-019185,P-019185,Volkswagen,Golf,2010,11490,82.6,0.177,5.1,3.6,0.118
V-019186,P-019186,Skoda,Octavia,2022,16157,80.1,0.363,4.8,4.4,0.22
V-019191,P-019191,Renault,Captur,2022,8206,67.4,0.096,2.9,1.0,0.137
V-019192,P-019192,Dacia,Logan,2014,8521,69.6,0.257,2.9,1.9,0.339
V-019193,P-019193,Renault,Captur,2015,17416,87.3,0.445,0.8,2.2,0.588
V-019195,P-019195,Renault,Megane,2012,5842,45.7,0.619,6.9,0.2,0.456
V-019196,P-019196,Volkswagen,Passat,2021,14866,71.2,0.133,7.8,1.5,0.318
V-019197,P-019197,Skoda,Superb,2010,12346,71.5,0.154,5.7,4.8,0.358
V-019198,P-019198,Toyota,Corolla,2013,14114,54.2,0.392,3.6,3.2,0.042
V-019200,P-019200,Toyota,RAV4,2010,2000,82.0,0.454,6.0,6.4,0.168
V-019203,P-019203,Skoda,Superb,2015,6462,75.4,0.209,6.8,2.0,0.327
V-019206,P-019206,Toyota,Corolla,2013,13497,90.4,0.418,5.2,5.7,0.222
V-019207,P-019207,Toyota,Yaris,2010,17522,75.8,0.281,0.4,1.6,0.224
V-019208,P-019208,Skoda,Fabia,2007,5040,81.6,0.137,9.3,1.3,0.144
V-019209,P-019209,Volkswagen,Polo,2006,11538,57.1,0.377,5.7,8.2,0.172
V-019211,P-019211,Toyota,RAV4,2010,6908,74.7,0.299,1.3,4.4,0.128
V-019212,P-019212,Renault,Megane,2008,10554,57.1,0.643,1.4,1.4,0.469
V-019213,P-019213,Renault,Megane,2017,10089,65.1,0.271,7.5,0.4,0.24
V-019215,P-019215,Dacia,Duster,2010,19716,73.9,0.494,4.2,1.1,0.661
V-019216,P-019216,Dacia,Logan,2005,4471,76.9,0.123,2.7,0.9,0.286
V-019219,P-019219,Renault,Megane,2014,10905,65.3,0.037,0.5,2.5,0.211
V-019221,P-019221,Renault,Megane,2024,11812,41.2,0.286,3.3,7.7,0.145
V-019222,P-019222,Dacia,Duster,2013,15732,86.8,0.366,7.6,5.6,0.298
V-019225,P-019225,Skoda,Superb,2022,16580,85.0,0.362,6.0,3.9,0.686
V-019226,P-019226,Volkswagen,Golf,2007,21135,71.1,0.039,3.2,0.4,0.212
V-019228,P-019228,Dacia,Sandero,2024,5252,85.4,0.386,5.1,3.4,0.224
V-019229,P-019229,Renault,Captur,2015,5208,68.1,0.336,0.6,0.8,0.484
V-019230,P-019230,Volkswagen,Golf,2013,11775,63.9,0.102,1.5,3.9,0.646
V-019232,P-019232,Dacia,Logan,2009,16469,76.6,0.083,7.0,0.2,0.289
V-019236,P-019236,Dacia,Duster,2012,21583,90.0,0.22,8.2,0.7,0.168
V-019237,P-019237,Toyota,Corolla,2012,16607,61.1,0.25,2.6,1.9,0.173
V-019239,P-019239,Dacia,Sandero,2019,19043,78.4,0.252,0.7,1.5,0.32
V-019240,P-019240,Skoda,Octavia,2020,12731,61.3,0.337,3.8,0.3,0.061
V-019242,P-019242,Toyota,Yaris,2011,13152,78.7,0.132,1.8,3.3,0.265
V-019243,P-019243,Dacia,Sandero,2022,8273,76.9,0.28,2.7,1.2,0.179
V-019246,P-019246,Renault,Clio,2019,23553,78.2,0.376,5.7,2.7,0.246
V-019248,P-019248,Dacia,Duster,2006,2000,75.9,0.14,2.8,0.8,0.139
V-019249,P-019249,Volkswagen,Passat,2018,3513,63.6,0.201,0.6,0.3,0.226
V-019250,P-019250,Renault,Megane,2013,2000,47.5,0.297,4.1,2.2,0.24
V-019252,P-019252,Dacia,Duster,2022,11934,79.0,0.399,3.3,2.0,0.078
V-019255,P-019255,Renault,Captur,2013,11176,59.1,0.476,1.2,4.3,0.135
V-019262,P-019262,Skoda,Octavia,2018,12772,71.4,0.138,2.6,3.4,0.314
V-019268,P-019268,Renault,Clio,2020,15979,79.0,0.032,1.9,4.3,0.599
V-019271,P-019271,Volkswagen,Passat,2007,2000,54.2,0.317,7.4,1.7,0.49
V-019272,P-019272,Dacia,Duster,2015,15830,53.8,0.106,1.6,3.2,0.132
V-019274,P-019274,Toyota,RAV4,2018,16270,72.4,0.368,0.8,0.3,0.06
V-019277,P-019277,Skoda,Superb,2022,2000,72.3,0.211,0.4,0.9,0.226
V-019278,P-019278,Dacia,Logan,2019,14536,71.2,0.183,0.4,3.2,0.174
V-019285,P-019285,Dacia,Duster,2016,20394,82.1,0.242,2.5,0.3,0.314
V-019287,P-019287,Dacia,Logan,2012,8744,72.6,0.316,4.5,0.5,0.147
V-019289,P-019289,Dacia,Logan,2023,6015,59.7,0.341,3.3,1.7,0.173
V-019291,P-019291,Renault,Megane,2016,18385,77.0,0.227,9.5,1.0,0.039
V-019292,P-019292,Skoda,Superb,2008,2000,79.8,0.318,1.9,6.2,0.385
V-019295,P-019295,Volkswagen,Polo,2005,4033,60.4,0.276,6.5,3.1,0.681
V-019298,P-019298,Renault,Clio,2011,14033,85.3,0.582,0.9,2.6,0.244
V-019300,P-019300,Volkswagen,Polo,2006,8851,65.8,0.2,6.2,1.3,0.056
V-019301,P-019301,Volkswagen,Polo,2020,16129,75.2,0.289,2.3,2.7,0.305
V-019302,P-019302,Renault,Captur,2006,8893,65.4,0.07,1.3,1.0,0.496
V-019307,P-019307,Volkswagen,Passat,2009,15356,66.9,0.123,3.6,8.5,0.379
V-019308,P-019308,Skoda,Fabia,2018,16755,64.9,0.467,1.6,2.2,0.119
V-019309,P-019309,Skoda,Octavia,2006,11261,56.8,0.516,3.8,2.2,0.329
V-019311,P-019311,Skoda,Fabia,2019,17519,85.6,0.263,5.2,0.7,0.182
V-019313,P-019313,Dacia,Duster,2020,17416,48.0,0.502,5.2,2.7,0.504
V-019314,P-019314,Skoda,Octavia,2015,13458,80.7,0.058,4.1,0.7,0.324
V-019316,P-019316,Toyota,Yaris,2011,10877,69.8,0.377,1.5,0.6,0.187
V-019319,P-019319,Renault,Captur,2009,15162,61.6,0.102,1.6,1.8,0.253
V-019320,P-019320,Renault,Megane,2009,11865,66.0,0.61,5.6,2.4,0.167
V-019321,P-019321,Toyota,Yaris,2006,7509,75.1,0.333,2.6,2.8,0.338
V-019324,P-019324,Skoda,Fabia,2024,13865,69.0,0.402,9.8,3.9,0.056
V-019328,P-019328,Dacia,Logan,2011,10466,67.4,0.299,10.2,3.4,0.177
V-019329,P-019329,Renault,Captur,2005,13237,64.1,0.078,9.6,1.0,0.194
V-019330,P-019330,Dacia,Logan,2005,2000,66.9,0.308,5.8,2.9,0.22
V-019335,P-019335,Renault,Megane,2015,4238,66.5,0.139,3.0,18.3,0.401
V-019337,P-019337,Renault,Clio,2017,13491,73.9,0.317,12.1,0.4,0.24
V-019339,P-019339,Renault,Megane,2021,6687,61.4,0.25,4.2,2.0,0.4
V-019340,P-019340,Renault,Megane,2023,2000,98.0,0.163,4.9,2.9,0.18
V-019342,P-019342,Toyota,RAV4,2015,14698,59.2,0.277,1.9,12.8,0.127
V-019343,P-019343,Volkswagen,Passat,2013,8585,65.8,0.078,1.4,0.6,0.053
V-019348,P-019348,Skoda,Superb,2022,16103,80.9,0.422,1.8,2.5,0.56
V-019349,P-019349,Volkswagen,Passat,2009,15550,65.2,0.239,0.5,0.0,0.786
V-019350,P-019350,Dacia,Logan,2022,15196,51.5,0.115,7.3,3.0,0.27
V-019351,P-019351,Renault,Clio,2014,7727,53.7,0.134,14.1,6.8,0.174
V-019354,P-019354,Dacia,Sandero,2023,8655,60.5,0.184,1.7,0.3,0.466
V-019357,P-019357,Skoda,Octavia,2012,8588,65.4,0.148,4.3,4.9,0.431
V-019358,P-019358,Skoda,Fabia,2008,20685,68.1,0.065,1.1,1.9,0.279
V-019360,P-019360,Renault,Clio,2009,11400,67.0,0.395,0.5,1.1,0.329
V-019361,P-019361,Toyota,Corolla,2020,24409,65.9,0.056,3.8,2.0,0.319
V-019366,P-019366,Skoda,Superb,2012,7830,72.7,0.636,6.9,4.4,0.127
V-019367,P-019367,Toyota,RAV4,2022,2000,62.2,0.265,1.5,5.5,0.151
V-019370,P-019370,Volkswagen,Passat,2018,20164,64.6,0.094,2.3,2.3,0.383
V-019371,P-019371,Toyota,Corolla,2014,8968,57.0,0.498,3.8,3.8,0.374
