property_id,policy_id,location_type,sprinkler_grade,building_value,contents_value,year_built,construction,area_sqm,floors,has_alarm,replacement_cost
H-018458,P-018458,,,,,2022.0,brick,111.0,1.0,False,79944.8
H-018462,P-018462,,,,,1965.0,brick,155.0,2.0,True,190401.47
H-018463,P-018463,,,,,1977.0,brick,186.0,2.0,False,153692.58
H-018464,P-018464,,,,,1978.0,brick,166.0,2.0,True,146134.26
C-018465,P-018465,retail,C,4746758.14,313116.03,,,,,,
H-018466,P-018466,,,,,1998.0,concrete,81.0,1.0,False,94495.84
H-018469,P-018469,,,,,1997.0,concrete,79.0,2.0,False,49798.48
H-018471,P-018471,,,,,2003.0,brick,122.0,2.0,True,87448.95
H-018473,P-018473,,,,,1983.0,brick,109.0,2.0,False,123221.98
C-018474,P-018474,warehouse,C,119536.76,866433.78,,,,,,
H-018475,P-018475,,,,,2002.0,concrete,126.0,3.0,False,109590.02
C-018480,P-018480,factory,B,2006177.96,1594041.65,,,,,,
C-018482,P-018482,office,A,1441481.33,1155405.44,,,,,,
H-018483,P-018483,,,,,2014.0,brick,128.0,2.0,False,128396.35
H-018488,P-018488,,,,,2010.0,concrete,135.0,1.0,False,100321.39
H-018492,P-018492,,,,,1979.0,wood,145.0,1.0,True,155202.08
H-018497,P-018497,,,,,2015.0,brick,128.0,1.0,False,95226.92
H-018498,P-018498,,,,,1971.0,brick,101.0,1.0,True,91001.88
C-018501,P-018501,warehouse,C,2669847.16,1772519.8,,,,,,
C-018504,P-018504,factory,None,176061.93,605298.89,,,,,,
C-018508,P-018508,retail,B,1354191.12,1298964.03,,,,,,
H-018510,P-018510,,,,,2022.0,concrete,180.0,1.0,True,151319.52
C-018513,P-018513,warehouse,C,607197.28,2190626.67,,,,,,
H-018517,P-018517,,,,,1992.0,concrete,178.0,1.0,True,201854.22
H-018519,P-018519,,,,,2012.0,brick,140.0,1.0,True,113300.3
H-018522,P-018522,,,,,2010.0,brick,100.0,1.0,True,115586.36
H-018524,P-018524,,,,,1975.0,brick,92.0,1.0,True,78109.66
H-018526,P-018526,,,,,2014.0,concrete,105.0,1.0,False,78517.48
C-018527,P-018527,office,B,2908199.4,916947.3,,,,,,
H-018528,P-018528,,,,,2003.0,concrete,138.0,1.0,True,157184.43
H-018537,P-018537,,,,,2012.0,concrete,85.0,1.0,True,68303.6
H-018539,P-018539,,,,,1993.0,brick,40.0,1.0,True,32253.59
H-018544,P-018544,,,,,1966.0,brick,104.0,1.0,True,106123.0
H-018545,P-018545,,,,,1979.0,brick,168.0,3.0,True,123983.61
H-018547,P-018547,,,,,2011.0,brick,102.0,1.0,True,105999.7
H-018554,P-018554,,,,,2007.0,brick,130.0,1.0,False,93188.09
C-018555,P-018555,warehouse,C,4148325.79,171024.67,,,,,,
C-018557,P-018557,warehouse,A,2144986.86,1186139.84,,,,,,
H-018558,P-018558,,,,,1975.0,brick,78.0,1.0,False,62276.45
H-018562,P-018562,,,,,2010.0,concrete,103.0,2.0,False,60995.66
H-018572,P-018572,,,,,1972.0,brick,75.0,2.0,False,87308.31
C-018576,P-018576,warehouse,B,226401.31,2354929.02,,,,,,
H-018579,P-018579,,,,,2012.0,brick,158.0,3.0,True,179809.77
H-018583,P-018583,,,,,1979.0,brick,41.0,1.0,True,39562.51
H-018586,P-018586,,,,,1995.0,concrete,74.0,1.0,True,61198.37
C-018587,P-018587,office,None,2378743.08,1965467.88,,,,,,
H-018588,P-018588,,,,,1999.0,brick,88.0,1.0,False,49610.1
C-018589,P-018589,warehouse,B,2633829.77,2326559.84,,,,,,
H-018590,P-018590,,,,,1985.0,brick,183.0,1.0,False,132025.63
H-018593,P-018593,,,,,1979.0,concrete,154.0,2.0,True,136396.82
H-018597,P-018597,,,,,1990.0,concrete,95.0,1.0,False,78166.78
H-018598,P-018598,,,,,2008.0,concrete,130.0,1.0,False,109204.5
H-018601,P-018601,,,,,1973.0,concrete,121.0,1.0,True,106706.96
H-018602,P-018602,,,,,1997.0,brick,112.0,1.0,False,113990.51
H-018604,P-018604,,,,,1980.0,concrete,121.0,2.0,True,118640.72
H-018607,P-018607,,,,,1973.0,concrete,93.0,1.0,True,86197.07
C-018608,P-018608,office,A,391326.3,2410335.97,,,,,,
C-018609,P-018609,office,A,1042053.42,639522.98,,,,,,
H-018613,P-018613,,,,,2021.0,concrete,89.0,2.0,True,91077.69
H-018616,P-018616,,,,,2023.0,concrete,102.0,1.0,True,113728.78
H-018619,P-018619,,,,,1978.0,brick,142.0,2.0,False,112049.7
C-018623,P-018623,warehouse,C,3494538.4,145269.89,,,,,,
H-018624,P-018624,,,,,1991.0,concrete,216.0,2.0,False,187689.95
H-018626,P-018626,,,,,2003.0,brick,58.0,2.0,False,56124.7
H-018628,P-018628,,,,,2018.0,brick,134.0,3.0,True,122587.2
C-018630,P-018630,factory,A,3262803.52,274661.65,,,,,,
C-018640,P-018640,office,None,2899632.59,467135.94,,,,,,
H-018645,P-018645,,,,,1971.0,wood,86.0,1.0,False,66222.62
H-018648,P-018648,,,,,1980.0,brick,40.0,1.0,True,37121.14
H-018650,P-018650,,,,,2009.0,brick,119.0,2.0,False,85082.29
H-018653,P-018653,,,,,1989.0,concrete,53.0,2.0,False,44969.57
C-018654,P-018654,office,None,4985027.34,1429696.23,,,,,,
H-018667,P-018667,,,,,1965.0,brick,136.0,2.0,False,120264.13
H-018671,P-018671,,,,,1980.0,brick,104.0,2.0,False,99905.41
C-018673,P-018673,retail,B,3670164.55,1159098.52,,,,,,
C-018674,P-018674,warehouse,B,3434522.34,963076.79,,,,,,
C-018680,P-018680,office,C,3223940.67,686903.27,,,,,,
H-018682,P-018682,,,,,2007.0,brick,117.0,2.0,True,101377.95
H-018683,P-018683,,,,,1991.0,brick,132.0,2.0,False,134067.89
C-018684,P-018684,office,None,362271.56,581050.37,,,,,,
H-018687,P-018687,,,,,2012.0,brick,66.0,2.0,False,68631.68
H-018690,P-018690,,,,,2003.0,brick,205.0,1.0,False,135162.39
C-018693,P-018693,office,B,4620988.61,1451592.08,,,,,,
C-018694,P-018694,office,A,2046041.39,965760.45,,,,,,
H-018695,P-018695,,,,,2015.0,brick,183.0,2.0,True,180148.83
H-018702,P-018702,,,,,2012.0,concrete,156.0,2.0,False,153855.11
H-018704,P-018704,,,,,2019.0,concrete,96.0,2.0,True,84630.6
C-018705,P-018705,warehouse,A,2167500.0,2459947.51,,,,,,
H-018708,P-018708,,,,,2019.0,concrete,156.0,1.0,True,165920.97
H-018710,P-018710,,,,,1970.0,concrete,98.0,2.0,False,78594.15
H-018713,P-018713,,,,,1987.0,brick,92.0,2.0,False,104998.8
H-018714,P-018714,,,,,2016.0,concrete,184.0,2.0,True,188979.57
C-018715,P-018715,warehouse,B,2467087.12,661068.71,,,,,,
H-018720,P-018720,,,,,2001.0,concrete,92.0,2.0,False,111034.18
C-018721,P-018721,office,B,910131.95,249305.71,,,,,,
H-018723,P-018723,,,,,1985.0,concrete,83.0,1.0,False,77988.56
C-018725,P-018725,office,C,3052370.18,1593808.14,,,,,,
C-018726,P-018726,warehouse,C,626479.89,465813.23,,,,,,
H-018731,P-018731,,,,,1968.0,concrete,90.0,2.0,False,109146.28
H-018733,P-018733,,,,,2019.0,concrete,109.0,1.0,True,119295.01
H-018739,P-018739,,,,,2017.0,concrete,138.0,1.0,False,109917.6
H-018742,P-018742,,,,,1998.0,concrete,96.0,1.0,False,102653.86
C-018745,P-018745,warehouse,A,3607241.0,392973.61,,,,,,
H-018746,P-018746,,,,,1974.0,brick,61.0,1.0,False,59576.06
H-018747,P-018747,,,,,2012.0,brick,59.0,2.0,True,49547.8
H-018749,P-018749,,,,,1968.0,wood,129.0,1.0,False,96116.2
H-018752,P-018752,,,,,1981.0,concrete,102.0,2.0,True,86893.3
H-018753,P-018753,,,,,1967.0,brick,97.0,1.0,False,62112.4
C-018754,P-018754,factory,B,666445.04,2490199.54,,,,,,
H-018757,P-018757,,,,,1980.0,brick,107.0,2.0,False,76834.09
H-018758,P-018758,,,,,2003.0,brick,148.0,1.0,False,150228.29
H-018759,P-018759,,,,,2010.0,brick,150.0,1.0,False,110509.35
C-018760,P-018760,warehouse,C,2134170.63,771896.91,,,,,,
H-018761,P-018761,,,,,2022.0,brick,110.0,1.0,True,104217.4
H-018766,P-018766,,,,,1981.0,brick,92.0,1.0,True,57562.69
H-018767,P-018767,,,,,1966.0,brick,144.0,1.0,True,166726.69
C-018773,P-018773,warehouse,B,2795513.76,445164.73,,,,,,
H-018774,P-018774,,,,,1987.0,concrete,74.0,2.0,True,66302.32
H-018781,P-018781,,,,,1965.0,concrete,94.0,1.0,False,117039.93
H-018783,P-018783,,,,,1995.0,concrete,146.0,2.0,False,170166.54
H-018790,P-018790,,,,,2015.0,brick,173.0,2.0,True,129724.06
C-018806,P-018806,warehouse,B,1006619.66,1860484.39,,,,,,
C-018808,P-018808,retail,B,4980965.92,336559.91,,,,,,
C-018812,P-018812,factory,B,775951.39,1256538.93,,,,,,
C-018813,P-018813,office,None,4619292.94,418553.61,,,,,,
H-018814,P-018814,,,,,1987.0,brick,106.0,2.0,True,109999.3
H-018817,P-018817,,,,,1997.0,brick,113.0,1.0,True,103667.34
H-018818,P-018818,,,,,2020.0,brick,112.0,1.0,True,126043.18
H-018820,P-018820,,,,,2018.0,concrete,132.0,1.0,True,106699.87
H-018821,P-018821,,,,,1968.0,brick,129.0,1.0,True,134064.19
C-018824,P-018824,factory,A,4933896.65,1439103.23,,,,,,
H-018826,P-018826,,,,,2000.0,concrete,61.0,2.0,True,45476.91
C-018830,P-018830,factory,C,1204580.0,597571.37,,,,,,
H-018833,P-018833,,,,,1989.0,wood,142.0,2.0,True,116445.39
H-018834,P-018834,,,,,1999.0,brick,163.0,1.0,False,144490.16
H-018835,P-018835,,,,,2019.0,brick,106.0,3.0,False,118471.4
H-018837,P-018837,,,,,1995.0,concrete,125.0,3.0,False,109400.24
H-018838,P-018838,,,,,1993.0,brick,61.0,1.0,False,44034.48
H-018840,P-018840,,,,,2000.0,brick,86.0,2.0,False,64941.35
H-018841,P-018841,,,,,1981.0,concrete,104.0,1.0,True,113538.69
H-018843,P-018843,,,,,1995.0,concrete,143.0,4.0,True,111241.51
H-018844,P-018844,,,,,1988.0,brick,109.0,2.0,False,99523.76
H-018846,P-018846,,,,,1994.0,brick,51.0,1.0,False,55119.24
H-018849,P-018849,,,,,2010.0,concrete,88.0,2.0,False,108690.38
H-018850,P-018850,,,,,2016.0,wood,71.0,1.0,False,73319.05
H-018854,P-018854,,,,,1972.0,brick,128.0,1.0,False,99597.35
H-018858,P-018858,,,,,1990.0,concrete,122.0,1.0,True,110537.84
H-018859,P-018859,,,,,2021.0,concrete,147.0,2.0,False,140948.08
C-018860,P-018860,office,C,2860012.82,1917540.32,,,,,,
C-018861,P-018861,warehouse,A,1906134.86,1877485.79,,,,,,
C-018862,P-018862,warehouse,None,1804267.59,2174983.62,,,,,,
H-018863,P-018863,,,,,1982.0,brick,76.0,1.0,False,50819.93
C-018864,P-018864,office,A,479853.82,2192689.12,,,,,,
H-018865,P-018865,,,,,1976.0,concrete,127.0,1.0,False,74804.38
H-018866,P-018866,,,,,2000.0,concrete,95.0,2.0,True,109495.09
H-018868,P-018868,,,,,2016.0,concrete,145.0,1.0,True,167264.95
H-018870,P-018870,,,,,1967.0,brick,55.0,1.0,True,48902.85
C-018874,P-018874,retail,B,1616285.34,1483014.01,,,,,,
H-018878,P-018878,,,,,1993.0,brick,156.0,2.0,False,160548.4
C-018881,P-018881,retail,None,1758467.61,1821609.92,,,,,,
H-018883,P-018883,,,,,1983.0,brick,78.0,1.0,False,74335.56
H-018884,P-018884,,,,,1981.0,concrete,62.0,1.0,False,54623.29
C-018887,P-018887,office,C,1967159.09,1566449.86,,,,,,
C-018888,P-018888,retail,A,3856034.66,997972.6,,,,,,
H-018890,P-018890,,,,,2023.0,brick,138.0,1.0,True,154805.86
H-018891,P-018891,,,,,1972.0,brick,40.0,1.0,False,27231.44
H-018894,P-018894,,,,,1974.0,concrete,171.0,2.0,False,191712.41
H-018896,P-018896,,,,,1968.0,brick,129.0,1.0,True,147470.62
H-018897,P-018897,,,,,1996.0,brick,40.0,1.0,False,32757.09
H-018898,P-018898,,,,,1972.0,concrete,57.0,2.0,True,56421.88
C-018903,P-018903,warehouse,B,4183747.38,1770349.56,,,,,,
H-018917,P-018917,,,,,1971.0,brick,154.0,2.0,False,134459.22
H-018918,P-018918,,,,,2013.0,concrete,149.0,2.0,False,112698.72
H-018922,P-018922,,,,,2011.0,brick,104.0,2.0,True,111213.9
H-018924,P-018924,,,,,1986.0,brick,135.0,1.0,True,82816.22
C-018929,P-018929,warehouse,None,215180.51,800169.22,,,,,,
H-018932,P-018932,,,,,1995.0,concrete,79.0,2.0,False,54040.82
H-018934,P-018934,,,,,1967.0,brick,143.0,1.0,True,158402.04
H-018939,P-018939,,,,,1981.0,brick,104.0,2.0,True,104543.02
H-018942,P-018942,,,,,2000.0,brick,119.0,2.0,True,120994.95
C-018946,P-018946,office,A,400927.78,339748.33,,,,,,
H-018948,P-018948,,,,,1988.0,concrete,183.0,3.0,True,170551.97
H-018952,P-018952,,,,,1989.0,brick,150.0,2.0,False,136266.56
H-018953,P-018953,,,,,2000.0,concrete,109.0,1.0,True,77967.8
H-018954,P-018954,,,,,1984.0,brick,85.0,2.0,True,98069.5
H-018955,P-018955,,,,,1998.0,concrete,62.0,2.0,False,54363.57
H-018956,P-018956,,,,,1970.0,brick,101.0,2.0,False,56969.74
H-018957,P-018957,,,,,1985.0,wood,66.0,1.0,False,49799.64
H-018958,P-018958,,,,,2017.0,concrete,153.0,1.0,True,127837.79
H-018962,P-018962,,,,,1975.0,brick,44.0,1.0,False,52504.69
H-018967,P-018967,,,,,1972.0,brick,67.0,1.0,True,50427.42
H-018974,P-018974,,,,,2008.0,brick,108.0,2.0,False,97969.43
H-018975,P-018975,,,,,1978.0,brick,85.0,1.0,True,74961.57
H-018977,P-018977,,,,,1999.0,brick,159.0,3.0,False,136778.63
H-018978,P-018978,,,,,2020.0,concrete,102.0,2.0,True,104374.82
H-018982,P-018982,,,,,2010.0,brick,73.0,2.0,True,65583.3
H-018984,P-018984,,,,,2010.0,brick,70.0,1.0,False,68215.9
C-018987,P-018987,warehouse,A,2442468.41,1131318.59,,,,,,
H-018998,P-018998,,,,,2007.0,brick,70.0,1.0,False,67373.03
H-018999,P-018999,,,,,1984.0,concrete,76.0,1.0,False,76645.33
H-019000,P-019000,,,,,2001.0,brick,68.0,2.0,False,60837.48
H-019001,P-019001,,,,,1989.0,brick,103.0,1.0,True,132452.29
C-019002,P-019002,office,B,2914714.3,1148209.27,,,,,,
C-019005,P-019005,office,C,3896840.26,103265.44,,,,,,
H-019007,P-019007,,,,,1995.0,brick,180.0,2.0,True,167978.54
C-019011,P-019011,office,A,1952536.02,2453358.7,,,,,,
H-019014,P-019014,,,,,1973.0,brick,97.0,2.0,False,88874.98
H-019016,P-019016,,,,,1981.0,brick,117.0,4.0,False,110817.83
H-019019,P-019019,,,,,2005.0,concrete,125.0,1.0,False,102038.24
H-019020,P-019020,,,,,2021.0,concrete,115.0,1.0,True,79302.86
C-019021,P-019021,office,A,1973656.98,1344164.61,,,,,,
H-019023,P-019023,,,,,1997.0,concrete,100.0,2.0,True,90159.86
H-019024,P-019024,,,,,1989.0,concrete,86.0,1.0,True,82199.79
H-019025,P-019025,,,,,2011.0,brick,148.0,1.0,False,126029.3
C-019026,P-019026,factory,B,1765822.72,1562713.2,,,,,,
H-019029,P-019029,,,,,1968.0,concrete,40.0,1.0,True,36687.57
C-019030,P-019030,factory,None,232465.05,975231.49,,,,,,
H-019032,P-019032,,,,,1969.0,brick,123.0,1.0,False,85509.26
H-019034,P-019034,,,,,1981.0,concrete,85.0,2.0,True,83980.66
H-019035,P-019035,,,,,1991.0,brick,103.0,1.0,True,105334.35
H-019043,P-019043,,,,,1978.0,concrete,65.0,1.0,True,58238.17
C-019044,P-019044,retail,None,4470745.99,1763694.2,,,,,,
C-019046,P-019046,factory,C,241249.79,447463.3,,,,,,
H-019053,P-019053,,,,,1997.0,concrete,136.0,2.0,False,93981.69
C-019060,P-019060,retail,C,3637465.49,487020.47,,,,,,
H-019061,P-019061,,,,,2009.0,brick,144.0,1.0,True,155129.73
C-019063,P-019063,office,A,550241.07,858825.13,,,,,,
H-019068,P-019068,,,,,2012.0,concrete,89.0,2.0,False,53000.14
H-019070,P-019070,,,,,1996.0,wood,154.0,1.0,True,116464.79
H-019073,P-019073,,,,,1999.0,concrete,40.0,2.0,False,30613.37
H-019075,P-019075,,,,,2023.0,brick,103.0,1.0,True,94630.64
H-019077,P-019077,,,,,1999.0,concrete,63.0,1.0,True,61533.64
H-019080,P-019080,,,,,1974.0,brick,106.0,1.0,False,75739.49
C-019085,P-019085,factory,A,4049528.45,1368684.04,,,,,,
H-019087,P-019087,,,,,1976.0,concrete,158.0,2.0,True,165777.3
H-019089,P-019089,,,,,1993.0,concrete,40.0,1.0,False,28371.37
H-019092,P-019092,,,,,1985.0,brick,81.0,1.0,True,90374.06
H-019095,P-019095,,,,,2008.0,concrete,88.0,2.0,True,79921.26
H-019100,P-019100,,,,,1976.0,brick,126.0,1.0,False,127036.52
C-019101,P-019101,factory,None,475104.58,520851.66,,,,,,
H-019103,P-019103,,,,,1993.0,concrete,47.0,1.0,True,38566.98
H-019104,P-019104,,,,,1983.0,brick,100.0,2.0,True,79645.15
H-019106,P-019106,,,,,1991.0,brick,153.0,2.0,True,158527.92
H-019109,P-019109,,,,,2018.0,brick,129.0,2.0,False,96898.55
H-019113,P-019113,,,,,1979.0,brick,94.0,2.0,True,96863.95
C-019114,P-019114,warehouse,B,3925569.77,747702.71,,,,,,
C-019120,P-019120,warehouse,None,2866826.59,1674299.2,,,,,,
H-019122,P-019122,,,,,1993.0,concrete,123.0,4.0,False,143443.46
H-019123,P-019123,,,,,1986.0,brick,134.0,1.0,True,106758.75
H-019124,P-019124,,,,,1997.0,concrete,168.0,2.0,True,164393.88
H-019125,P-019125,,,,,2021.0,brick,58.0,1.0,True,44151.18
H-019127,P-019127,,,,,2020.0,brick,131.0,1.0,True,88199.39
H-019131,P-019131,,,,,1966.0,brick,91.0,1.0,True,99703.3
H-019134,P-019134,,,,,1997.0,brick,104.0,2.0,True,119826.58
H-019136,P-019136,,,,,1974.0,brick,160.0,1.0,True,149553.86
H-019137,P-019137,,,,,1992.0,brick,100.0,2.0,False,78204.44
H-019138,P-019138,,,,,1992.0,brick,122.0,1.0,True,126683.08
C-019140,P-019140,retail,C,2310463.24,2385420.69,,,,,,
H-019141,P-019141,,,,,1982.0,brick,51.0,1.0,True,36877.09
H-019143,P-019143,,,,,1994.0,brick,130.0,3.0,True,126460.55
H-019144,P-019144,,,,,2003.0,brick,158.0,1.0,True,128337.13
H-019146,P-019146,,,,,1981.0,brick,77.0,3.0,True,43498.13
H-019149,P-019149,,,,,1980.0,brick,95.0,2.0,True,72835.15
H-019152,P-019152,,,,,1998.0,brick,169.0,1.0,False,110771.65
H-019157,P-019157,,,,,2016.0,concrete,188.0,2.0,False,215757.31
H-019158,P-019158,,,,,1975.0,brick,54.0,1.0,False,38954.11
H-019161,P-019161,,,,,2021.0,concrete,88.0,2.0,True,91617.68
H-019164,P-019164,,,,,2015.0,concrete,42.0,2.0,True,39030.83
H-019167,P-019167,,,,,2002.0,brick,134.0,2.0,True,122864.01
H-019169,P-019169,,,,,1988.0,concrete,126.0,2.0,False,106045.82
C-019170,P-019170,office,B,4923529.98,756811.52,,,,,,
H-019172,P-019172,,,,,2022.0,brick,145.0,1.0,False,127965.71
H-019174,P-019174,,,,,2018.0,wood,98.0,1.0,True,109537.06
H-019177,P-019177,,,,,1981.0,brick,130.0,1.0,False,133475.56
H-019179,P-019179,,,,,1997.0,concrete,84.0,1.0,True,65308.55
H-019182,P-019182,,,,,1974.0,brick,147.0,1.0,False,107197.82
C-019183,P-019183,warehouse,B,179105.18,234840.63,,,,,,
H-019188,P-019188,,,,,2011.0,brick,40.0,2.0,True,29927.33
C-019189,P-019189,retail,None,4143813.18,1863049.86,,,,,,
H-019194,P-019194,,,,,1975.0,concrete,57.0,1.0,True,60009.62
H-019201,P-019201,,,,,1980.0,concrete,92.0,1.0,True,91928.43
H-019204,P-019204,,,,,2018.0,concrete,119.0,3.0,False,105043.56
C-019205,P-019205,warehouse,B,2358958.56,1047921.49,,,,,,
H-019210,P-019210,,,,,1987.0,concrete,128.0,1.0,True,143536.59
H-019220,P-019220,,,,,1969.0,brick,60.0,2.0,False,69285.66
H-019223,P-019223,,,,,1968.0,brick,101.0,2.0,True,84608.38
H-019224,P-019224,,,,,1976.0,brick,124.0,3.0,False,155726.83
H-019227,P-019227,,,,,1965.0,brick,162.0,2.0,True,110027.74
C-019231,P-019231,factory,A,1008510.18,443160.01,,,,,,
H-019233,P-019233,,,,,1978.0,concrete,83.0,1.0,True,77418.19
C-019234,P-019234,warehouse,A,3976009.44,481738.03,,,,,,
H-019235,P-019235,,,,,1992.0,brick,127.0,4.0,False,144569.36
H-019238,P-019238,,,,,1981.0,wood,107.0,3.0,True,94276.01
H-019244,P-019244,,,,,2019.0,brick,106.0,2.0,False,121204.61
H-019245,P-019245,,,,,1974.0,concrete,125.0,2.0,False,122258.87
H-019247,P-019247,,,,,2003.0,brick,79.0,1.0,True,59857.64
H-019251,P-019251,,,,,2002.0,brick,49.0,1.0,False,42402.88
C-019253,P-019253,office,B,678789.65,1056248.62,,,,,,
H-019254,P-019254,,,,,1990.0,brick,78.0,3.0,True,51350.86
H-019256,P-019256,,,,,1992.0,brick,75.0,1.0,False,52145.1
H-019258,P-019258,,,,,1970.0,concrete,127.0,1.0,True,137442.11
H-019263,P-019263,,,,,2011.0,brick,128.0,1.0,False,144999.28
H-019264,P-019264,,,,,2001.0,brick,140.0,1.0,True,127193.28
H-019265,P-019265,,,,,1976.0,brick,140.0,2.0,False,162148.08
H-019266,P-019266,,,,,1984.0,brick,118.0,2.0,True,136553.01
H-019267,P-019267,,,,,1999.0,brick,172.0,1.0,False,122620.07
H-019269,P-019269,,,,,2013.0,brick,90.0,2.0,True,98616.91
H-019270,P-019270,,,,,2020.0,brick,115.0,2.0,True,113430.99
C-019273,P-019273,retail,B,1789779.58,892194.14,,,,,,
H-019275,P-019275,,,,,1974.0,concrete,50.0,1.0,True,36908.22
H-019276,P-019276,,,,,1982.0,wood,146.0,2.0,True,93970.71
H-019279,P-019279,,,,,1999.0,concrete,120.0,2.0,False,117237.53
H-019280,P-019280,,,,,1975.0,concrete,115.0,2.0,True,118056.47
H-019281,P-019281,,,,,1980.0,brick,95.0,2.0,False,61456.83
H-019283,P-019283,,,,,1971.0,concrete,173.0,2.0,True,185957.79
H-019286,P-019286,,,,,1999.0,concrete,143.0,1.0,True,126928.9
H-019288,P-019288,,,,,1992.0,brick,107.0,1.0,True,87215.76
H-019293,P-019293,,,,,2003.0,concrete,128.0,1.0,True,118738.84
H-019294,P-019294,,,,,1980.0,wood,118.0,2.0,True,101463.62
H-019296,P-019296,,,,,1991.0,concrete,177.0,2.0,True,148853.99
H-019297,P-019297,,,,,1973.0,brick,96.0,1.0,False,72147.77
H-019299,P-019299,,,,,1998.0,concrete,123.0,2.0,True,135979.0
H-019303,P-019303,,,,,1965.0,brick,95.0,2.0,False,63185.6
C-019304,P-019304,factory,B,4699794.56,1310221.27,,,,,,
C-019305,P-019305,retail,B,673602.32,1361157.57,,,,,,
H-019306,P-019306,,,,,2003.0,brick,89.0,2.0,True,57353.89
C-019312,P-019312,office,B,614949.17,498390.9,,,,,,
C-019315,P-019315,factory,B,3446024.38,367787.96,,,,,,
H-019317,P-019317,,,,,1983.0,brick,120.0,3.0,True,147881.48
H-019318,P-019318,,,,,1977.0,concrete,118.0,2.0,True,86254.3
H-019322,P-019322,,,,,2004.0,concrete,93.0,2.0,False,107927.77
H-019323,P-019323,,,,,2005.0,brick,111.0,2.0,True,91237.4
H-019331,P-019331,,,,,2006.0,concrete,155.0,3.0,False,138164.41
H-019332,P-019332,,,,,2008.0,concrete,176.0,1.0,False,188629.95
H-019334,P-019334,,,,,2013.0,brick,56.0,1.0,True,39185.56
H-019336,P-019336,,,,,2021.0,brick,163.0,3.0,False,211519.22
H-019338,P-019338,,,,,1990.0,wood,50.0,2.0,True,48321.13
H-019341,P-019341,,,,,1992.0,concrete,138.0,1.0,False,130469.36
H-019345,P-019345,,,,,2001.0,concrete,103.0,3.0,True,101484.33
H-019346,P-019346,,,,,1988.0,brick,81.0,2.0,False,63152.23
C-019347,P-019347,retail,C,114277.69,885757.44,,,,,,
H-019353,P-019353,,,,,1972.0,brick,104.0,2.0,False,114842.07
H-019356,P-019356,,,,,1999.0,brick,143.0,1.0,False,117737.71
C-019362,P-019362,factory,B,3446291.59,1598783.91,,,,,,
C-019363,P-019363,office,B,1539542.6,1666324.95,,,,,,
H-019364,P-019364,,,,,1994.0,concrete,102.0,2.0,True,62888.93
C-019369,P-019369,office,None,2318225.68,351739.28,,,,,,
H-019372,P-019372,,,,,1995.0,concrete,144.0,1.0,False,132417.23
H-019374,P-019374,,,,,2015.0,brick,145.0,1.0,False,143612.96
C-019376,P-019376,factory,None,4809595.09,1824088.63,,,,,,
C-019378,P-019378,office,C,4360724.97,510506.55,,,,,,
C-019383,P-019383,warehouse,C,459343.66,2316390.65,,,,,,
H-019388,P-019388,,,,,1975.0,concrete,144.0,1.0,False,178604.52
H-019390,P-019390,,,,,2001.0,brick,109.0,1.0,False,114342.8
H-019391,P-019391,,,,,2013.0,brick,101.0,1.0,True,66843.2
H-019392,P-019392,,,,,1975.0,concrete,171.0,2.0,True,131758.54
C-019396,P-019396,retail,B,4544750.96,77754.82,,,,,,
H-019397,P-019397,,,,,1968.0,concrete,77.0,2.0,True,65922.69
H-019399,P-019399,,,,,1978.0,wood,131.0,2.0,False,131071.93
H-019401,P-019401,,,,,2018.0,concrete,106.0,2.0,False,75201.63
H-019402,P-019402,,,,,2014.0,brick,91.0,2.0,True,69878.03
C-019405,P-019405,warehouse,B,1298591.77,850001.79,,,,,,
C-019412,P-019412,warehouse,A,1450386.51,895032.47,,,,,,
H-019413,P-019413,,,,,1988.0,brick,140.0,2.0,True,101184.1
C-019414,P-019414,warehouse,B,3056201.39,2106883.8,,,,,,
H-019416,P-019416,,,,,2013.0,brick,80.0,2.0,True,53358.79
H-019419,P-019419,,,,,2012.0,brick,147.0,1.0,True,153567.58
C-019420,P-019420,warehouse,B,1650047.58,2095884.92,,,,,,
C-019422,P-019422,warehouse,A,2124904.0,369632.59,,,,,,
H-019424,P-019424,,,,,1979.0,brick,156.0,2.0,False,106511.2
C-019425,P-019425,warehouse,None,573751.54,1041204.81,,,,,,
H-019427,P-019427,,,,,1978.0,brick,162.0,1.0,False,142692.24
C-019428,P-019428,warehouse,C,2417177.3,248213.3,,,,,,
H-019431,P-019431,,,,,1971.0,wood,161.0,1.0,False,163209.99
